地名,センター,燃やせるごみ・スプレー缶,枝・葉・草,燃やせないごみ,容器プラ,雑がみ,びん・缶・ペット
中央区(1) 南4条西7丁目・8丁目（南4条通の南側のみ）,札幌センター1,月 木,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,金,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,火
中央区(1) 南5条～8条の西7丁目・8丁目（南7条西8丁目1024番地を除く）,札幌センター1,月 木,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,金,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,火
中央区(1) 南9条西4丁目～6丁目（南9条通の南側のみ）,札幌センター1,月 木,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,金,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,火
中央区(1) 南9条西7丁目～12丁目,札幌センター1,月 木,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,金,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,火
中央区(1) 南10条～13条の西5丁目～12丁目,札幌センター1,月 木,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,金,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,火
中央区(1) 南14条西5丁目,札幌センター1,月 木,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,金,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,火
中央区(1) 南14条西6丁目～12丁目（行啓通の北側のみ）,札幌センター1,月 木,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,金,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,火
中央区(2) 南14条西6丁目～12丁目（行啓通の南側のみ）,札幌センター1,月 木,20240924 20241022 20241119 20250506 20250603 20250701 20250729 20250826 20250923,20240910 20241008 20241105 20241203 20241231 20250128 20250225 20250325 20250422 20250520 20250617 20250715 20250812 20250909,水,20240903 20240917 20241001 20241015 20241029 20241112 20241126 20241210 20241224 20250107 20250121 20250204 20250218 20250304 20250318 20250401 20250415 20250429 20250513 20250527 20250610 20250624 20250708 20250722 20250805 20250819 20250902 20250916,金
中央区(2) 南15条西4丁目～12丁目,札幌センター1,月 木,20240924 20241022 20241119 20250506 20250603 20250701 20250729 20250826 20250923,20240910 20241008 20241105 20241203 20241231 20250128 20250225 20250325 20250422 20250520 20250617 20250715 20250812 20250909,水,20240903 20240917 20241001 20241015 20241029 20241112 20241126 20241210 20241224 20250107 20250121 20250204 20250218 20250304 20250318 20250401 20250415 20250429 20250513 20250527 20250610 20250624 20250708 20250722 20250805 20250819 20250902 20250916,金
中央区(2) 南16条西1丁目～12丁目,札幌センター1,月 木,20240924 20241022 20241119 20250506 20250603 20250701 20250729 20250826 20250923,20240910 20241008 20241105 20241203 20241231 20250128 20250225 20250325 20250422 20250520 20250617 20250715 20250812 20250909,水,20240903 20240917 20241001 20241015 20241029 20241112 20241126 20241210 20241224 20250107 20250121 20250204 20250218 20250304 20250318 20250401 20250415 20250429 20250513 20250527 20250610 20250624 20250708 20250722 20250805 20250819 20250902 20250916,金
中央区(2) 南17条西4丁目～15丁目,札幌センター1,月 木,20240924 20241022 20241119 20250506 20250603 20250701 20250729 20250826 20250923,20240910 20241008 20241105 20241203 20241231 20250128 20250225 20250325 20250422 20250520 20250617 20250715 20250812 20250909,水,20240903 20240917 20241001 20241015 20241029 20241112 20241126 20241210 20241224 20250107 20250121 20250204 20250218 20250304 20250318 20250401 20250415 20250429 20250513 20250527 20250610 20250624 20250708 20250722 20250805 20250819 20250902 20250916,金
中央区(2) 南17条西16・17丁目（南17条通の南側のみ）,札幌センター1,月 木,20240924 20241022 20241119 20250506 20250603 20250701 20250729 20250826 20250923,20240910 20241008 20241105 20241203 20241231 20250128 20250225 20250325 20250422 20250520 20250617 20250715 20250812 20250909,水,20240903 20240917 20241001 20241015 20241029 20241112 20241126 20241210 20241224 20250107 20250121 20250204 20250218 20250304 20250318 20250401 20250415 20250429 20250513 20250527 20250610 20250624 20250708 20250722 20250805 20250819 20250902 20250916,金
中央区(2) 南18条～30条の西○丁目,札幌センター1,月 木,20240924 20241022 20241119 20250506 20250603 20250701 20250729 20250826 20250923,20240910 20241008 20241105 20241203 20241231 20250128 20250225 20250325 20250422 20250520 20250617 20250715 20250812 20250909,水,20240903 20240917 20241001 20241015 20241029 20241112 20241126 20241210 20241224 20250107 20250121 20250204 20250218 20250304 20250318 20250401 20250415 20250429 20250513 20250527 20250610 20250624 20250708 20250722 20250805 20250819 20250902 20250916,金
中央区(3) 南3条西11丁目・12丁目（南3条通の南側のみ）,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,火,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,水
中央区(3) 南4条西9丁目・10丁目（南4条通の南側のみ）,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,火,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,水
中央区(3) 南4条西11丁目～27丁目,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,火,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,水
中央区(3) 南5条～8条の西9丁目～27丁目,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,火,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,水
中央区(3) 南7条西8丁目1024番地,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,火,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,水
中央区(3) 南9条～16条の西13丁目～23丁目,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,火,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,水
中央区(3) 南17条西16丁目・17丁目（南17条通の北側のみ）,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,火,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,水
中央区(3) 南17条西18丁目,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,火,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,水
中央区(3) 円山・双子山・界川・旭ヶ丘・伏見,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,火,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,水
中央区(3) 円山西町（9丁目5番、6番のみ）,札幌センター1,月 木,20240927 20241025 20241122 20250516 20250613 20250711 20250808 20250905,20240913 20241011 20241108 20241206 20250110 20250207 20250307 20250404 20250502 20250530 20250627 20250725 20250822 20250919,火,20240906 20240920 20241004 20241018 20241101 20241115 20241129 20241213 20241227 20250117 20250131 20250214 20250228 20250314 20250328 20250411 20250425 20250509 20250523 20250606 20250620 20250704 20250718 20250801 20250815 20250829 20250912 20250926,水
中央区(4) 北1条西10丁目～19丁目（北1条通の北側のみ）,札幌センター1,火 金,20240923 20241021 20241118 20250505 20250602 20250630 20250728 20250825 20250922,20240909 20241007 20241104 20241202 20241230 20250127 20250224 20250324 20250421 20250519 20250616 20250714 20250811 20250908,水,20240902 20240916 20240930 20241014 20241028 20241111 20241125 20241209 20241223 20250106 20250120 20250203 20250217 20250303 20250317 20250331 20250414 20250428 20250512 20250526 20250609 20250623 20250707 20250721 20250804 20250818 20250901 20250915 20250929,木
中央区(4) 北2条西8丁目～19丁目,札幌センター1,火 金,20240923 20241021 20241118 20250505 20250602 20250630 20250728 20250825 20250922,20240909 20241007 20241104 20241202 20241230 20250127 20250224 20250324 20250421 20250519 20250616 20250714 20250811 20250908,水,20240902 20240916 20240930 20241014 20241028 20241111 20241125 20241209 20241223 20250106 20250120 20250203 20250217 20250303 20250317 20250331 20250414 20250428 20250512 20250526 20250609 20250623 20250707 20250721 20250804 20250818 20250901 20250915 20250929,木
中央区(4) 北3条・4条の西8丁目～20丁目,札幌センター1,火 金,20240923 20241021 20241118 20250505 20250602 20250630 20250728 20250825 20250922,20240909 20241007 20241104 20241202 20241230 20250127 20250224 20250324 20250421 20250519 20250616 20250714 20250811 20250908,水,20240902 20240916 20240930 20241014 20241028 20241111 20241125 20241209 20241223 20250106 20250120 20250203 20250217 20250303 20250317 20250331 20250414 20250428 20250512 20250526 20250609 20250623 20250707 20250721 20250804 20250818 20250901 20250915 20250929,木
中央区(4) 北5条～11条の西9丁目～20丁目,札幌センター1,火 金,20240923 20241021 20241118 20250505 20250602 20250630 20250728 20250825 20250922,20240909 20241007 20241104 20241202 20241230 20250127 20250224 20250324 20250421 20250519 20250616 20250714 20250811 20250908,水,20240902 20240916 20240930 20241014 20241028 20241111 20241125 20241209 20241223 20250106 20250120 20250203 20250217 20250303 20250317 20250331 20250414 20250428 20250512 20250526 20250609 20250623 20250707 20250721 20250804 20250818 20250901 20250915 20250929,木
中央区(4) 北12条～14条の西15丁目～19丁目,札幌センター1,火 金,20240923 20241021 20241118 20250505 20250602 20250630 20250728 20250825 20250922,20240909 20241007 20241104 20241202 20241230 20250127 20250224 20250324 20250421 20250519 20250616 20250714 20250811 20250908,水,20240902 20240916 20240930 20241014 20241028 20241111 20241125 20241209 20241223 20250106 20250120 20250203 20250217 20250303 20250317 20250331 20250414 20250428 20250512 20250526 20250609 20250623 20250707 20250721 20250804 20250818 20250901 20250915 20250929,木
中央区(4) 北15条～22条の西○丁目,札幌センター1,火 金,20240923 20241021 20241118 20250505 20250602 20250630 20250728 20250825 20250922,20240909 20241007 20241104 20241202 20241230 20250127 20250224 20250324 20250421 20250519 20250616 20250714 20250811 20250908,水,20240902 20240916 20240930 20241014 20241028 20241111 20241125 20241209 20241223 20250106 20250120 20250203 20250217 20250303 20250317 20250331 20250414 20250428 20250512 20250526 20250609 20250623 20250707 20250721 20250804 20250818 20250901 20250915 20250929,木
中央区(5) 大通西20丁目～28丁目,札幌センター1,火 金,20240926 20241024 20241121 20250515 20250612 20250710 20250807 20250904,20240912 20241010 20241107 20241205 20250109 20250206 20250306 20250403 20250501 20250529 20250626 20250724 20250821 20250918,月,20240905 20240919 20241003 20241017 20241031 20241114 20241128 20241212 20241226 20250116 20250130 20250213 20250227 20250313 20250327 20250410 20250424 20250508 20250522 20250605 20250619 20250703 20250717 20250731 20250814 20250828 20250911 20250925,水
中央区(5) 南1条～3条の西20丁目～28丁目,札幌センター1,火 金,20240926 20241024 20241121 20250515 20250612 20250710 20250807 20250904,20240912 20241010 20241107 20241205 20250109 20250206 20250306 20250403 20250501 20250529 20250626 20250724 20250821 20250918,月,20240905 20240919 20241003 20241017 20241031 20241114 20241128 20241212 20241226 20250116 20250130 20250213 20250227 20250313 20250327 20250410 20250424 20250508 20250522 20250605 20250619 20250703 20250717 20250731 20250814 20250828 20250911 20250925,水
中央区(5) 北1条・2条の西20丁目～28丁目,札幌センター1,火 金,20240926 20241024 20241121 20250515 20250612 20250710 20250807 20250904,20240912 20241010 20241107 20241205 20250109 20250206 20250306 20250403 20250501 20250529 20250626 20250724 20250821 20250918,月,20240905 20240919 20241003 20241017 20241031 20241114 20241128 20241212 20241226 20250116 20250130 20250213 20250227 20250313 20250327 20250410 20250424 20250508 20250522 20250605 20250619 20250703 20250717 20250731 20250814 20250828 20250911 20250925,水
中央区(5) 北3条～11条の西21丁目～30丁目,札幌センター1,火 金,20240926 20241024 20241121 20250515 20250612 20250710 20250807 20250904,20240912 20241010 20241107 20241205 20250109 20250206 20250306 20250403 20250501 20250529 20250626 20250724 20250821 20250918,月,20240905 20240919 20241003 20241017 20241031 20241114 20241128 20241212 20241226 20250116 20250130 20250213 20250227 20250313 20250327 20250410 20250424 20250508 20250522 20250605 20250619 20250703 20250717 20250731 20250814 20250828 20250911 20250925,水
中央区(5) 北12条西20丁目～23丁目,札幌センター1,火 金,20240926 20241024 20241121 20250515 20250612 20250710 20250807 20250904,20240912 20241010 20241107 20241205 20250109 20250206 20250306 20250403 20250501 20250529 20250626 20250724 20250821 20250918,月,20240905 20240919 20241003 20241017 20241031 20241114 20241128 20241212 20241226 20250116 20250130 20250213 20250227 20250313 20250327 20250410 20250424 20250508 20250522 20250605 20250619 20250703 20250717 20250731 20250814 20250828 20250911 20250925,水
中央区(5) 北14条西20丁目,札幌センター1,火 金,20240926 20241024 20241121 20250515 20250612 20250710 20250807 20250904,20240912 20241010 20241107 20241205 20250109 20250206 20250306 20250403 20250501 20250529 20250626 20250724 20250821 20250918,月,20240905 20240919 20241003 20241017 20241031 20241114 20241128 20241212 20241226 20250116 20250130 20250213 20250227 20250313 20250327 20250410 20250424 20250508 20250522 20250605 20250619 20250703 20250717 20250731 20250814 20250828 20250911 20250925,水
中央区(5) 宮の森・宮ヶ丘・盤渓,札幌センター1,火 金,20240926 20241024 20241121 20250515 20250612 20250710 20250807 20250904,20240912 20241010 20241107 20241205 20250109 20250206 20250306 20250403 20250501 20250529 20250626 20250724 20250821 20250918,月,20240905 20240919 20241003 20241017 20241031 20241114 20241128 20241212 20241226 20250116 20250130 20250213 20250227 20250313 20250327 20250410 20250424 20250508 20250522 20250605 20250619 20250703 20250717 20250731 20250814 20250828 20250911 20250925,水
中央区(5) 円山西町（9丁目5番、6番を除く）,札幌センター1,火 金,20240926 20241024 20241121 20250515 20250612 20250710 20250807 20250904,20240912 20241010 20241107 20241205 20250109 20250206 20250306 20250403 20250501 20250529 20250626 20250724 20250821 20250918,月,20240905 20240919 20241003 20241017 20241031 20241114 20241128 20241212 20241226 20250116 20250130 20250213 20250227 20250313 20250327 20250410 20250424 20250508 20250522 20250605 20250619 20250703 20250717 20250731 20250814 20250828 20250911 20250925,水
中央区(6) 大通西1丁目～19丁目,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 大通東○丁目,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 南○条東○丁目,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 北○条東○丁目,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 南1条・2条の西1丁目～19丁目,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 南3条西1丁目～10丁目・13丁目～18丁目,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 南3条西11丁目・12丁目（南3条通の北側のみ）,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 南4条西1丁目～6丁目,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 南4条西7丁目～10丁目（南4条通の北側のみ）,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 南5条～8条の西1丁目～6丁目,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 南9条西1丁目～3丁目,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 南9条西4丁目～6丁目（南9条通の北側のみ）,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 南10条～15条の西1丁目～3丁目,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 北1条西1丁目～9丁目,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 北1条西10丁目～19丁目（北1条通の南側のみ）,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 北2条～4条の西1丁目～7丁目,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 北5条西1丁目～8丁目,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
中央区(6) 中島公園,札幌センター1,火 金,20240925 20241023 20241120 20250514 20250611 20250709 20250806 20250903,20240911 20241009 20241106 20241204 20250108 20250205 20250305 20250402 20250430 20250528 20250625 20250723 20250820 20250917,木,20240904 20240918 20241002 20241016 20241030 20241113 20241127 20241211 20241225 20250115 20250129 20250212 20250226 20250312 20250326 20250409 20250423 20250507 20250521 20250604 20250618 20250702 20250716 20250730 20250813 20250827 20250910 20250924,月
厚別区(1) 厚別西○条○丁目、○番地,札幌センター1,月 木,20240906 20241004 20241101 20241129 20250523 20250620 20250718 20250815 20250912,20240920 20241018 20241115 20241213 20250117 20250214 20250314 20250411 20250509 20250606 20250704 20250801 20250829 20250926,火,20240913 20240927 20241011 20241025 20241108 20241122 20241206 20241220 20250110 20250124 20250207 20250221 20250307 20250321 20250404 20250418 20250502 20250516 20250530 20250613 20250627 20250711 20250725 20250808 20250822 20250905 20250919,水
厚別区(1) 厚別北○条○丁目,札幌センター1,月 木,20240906 20241004 20241101 20241129 20250523 20250620 20250718 20250815 20250912,20240920 20241018 20241115 20241213 20250117 20250214 20250314 20250411 20250509 20250606 20250704 20250801 20250829 20250926,火,20240913 20240927 20241011 20241025 20241108 20241122 20241206 20241220 20250110 20250124 20250207 20250221 20250307 20250321 20250404 20250418 20250502 20250516 20250530 20250613 20250627 20250711 20250725 20250808 20250822 20250905 20250919,水
